% Model:              03)dipole_ГУ_обе компоненты.mph
% Version:            COMSOL 5.3.0.316
% Date:               Aug 3 2019, 13:07
% Dimension:          1
% Nodes:              528
% Expressions:        1
% Description:        Line graph
% cln12x                  Height
0                         3.9861538413922946E-5
0.15364574757087116       0.25411966475273384
0.31420866450009294       0.42027230651299696
0.3142618560889392        0.4203270865309408
0.3143147675827006        0.4203556735688012
0.47930433489461116       0.5119422960037573
0.6523417331543837        0.5435545007272622
0.6524035313193299        0.5435662700991194
0.6524652280059734        0.5435615901648834
0.8309626339276687        0.5288258031793205
1.018271347390141         0.4818314295165534
1.01899053809557          0.4816493905347261
1.0197154241602824        0.48139859403408186
1.2137385868834294        0.41385031022339613
1.4155207515783539        0.33775040961793895
1.4194801996882325        0.33622531012254375
1.4235529202226258        0.334709434506084
1.6330107192666055        0.257281638778974
1.845968269556971         0.1876777628506505
1.8576116708568868        0.18375856506556432
1.8700426085495685        0.18028840229244505
2.093234033360811         0.1190575947900415
2.3053070579016364        0.07415636824719701
2.337577135795098         0.06704034096284561
2.3717670482335205        0.06144461265909232
2.5787976996124           0.02856415439142592
2.7739320433534957        0.006735962970491339
2.8251727581745154        7.177617240658992E-4
2.882178251385336         -0.003716372819728711
3.077589579953074         -0.018029359471200854
3.2655125231455426        -0.026119565660488803
3.359467028557088         -0.030618640747934578
3.462684785705688         -0.03318535018925152
3.6855278983914657        -0.0377591355669719
3.9032395611900097        -0.03916993713212434
4.00875881714326          -0.040015164249888886
4.076081427678971         -0.040054421545075755
4.310923669434604         -0.03970177632362126
4.4602146308553206        -0.03929104862130976
4.67722268335346          -0.03824987451986248
4.755142440435999         -0.03790055316302202
5.002298657666174         -0.036727045882063304
5.116916501771273         -0.036174389362118524
5.359125631420397         -0.035218939034146995
5.4692886125778575        -0.03477739514538337
5.576571527548742         -0.034463568971583335
5.84077827531464          -0.03359665726514429
6                         -0.033198239931278115
0                         -0.5877780248995806
0.15364574757087116       -0.18548536968049598
0.31420866450009294       0.13317924416068871
0.3142618560889392        0.13328502317973825
0.3143147675827006        0.13336086260228802
0.47930433489461116       0.3728568809327232
0.6523417331543837        0.5408798521702721
0.6524035313193299        0.5409403535354943
0.6524652280059734        0.5409762730374329
0.8309626339276687        0.6455258213800301
1.018271347390141         0.6973371718934415
1.01899053809557          0.6975342823178735
1.0197154241602824        0.6975668581708296
1.2137385868834294        0.7064383473548532
1.4155207515783539        0.684299438804117
1.4194801996882325        0.6838370986236629
1.4235529202226258        0.6829806369430232
1.6330107192666055        0.6389151865234914
1.845968269556971         0.5849644341584248
1.8576116708568868        0.5819173022285968
1.8700426085495685        0.5785909105062248
2.093234033360811         0.5189269676358315
2.3053070579016364        0.46626052032474447
2.337577135795098         0.4579913547673785
2.3717670482335205        0.45032502303352695
2.5787976996124           0.4040988900231911
2.7739320433534957        0.3673812128814769
2.8251727581745154        0.35741891682329857
2.882178251385336         0.34837347206295904
3.077589579953074         0.3177576721026783
3.2655125231455426        0.29440600117441934
3.359467028557088         0.2820933021118896
3.462684785705688         0.2717275319750332
3.6855278983914657        0.25010180441642754
3.9032395611900097        0.23394258205494622
4.00875881714326          0.22573484182017667
4.076081427678971         0.22169987817411235
4.310923669434604         0.20809229984480307
4.4602146308553206        0.20022029890963158
4.67722268335346          0.19038108463411504
4.755142440435999         0.18692222296997124
5.002298657666174         0.17709812442192072
5.116916501771273         0.17280349378862744
5.359125631420397         0.16462959992658646
5.4692886125778575        0.16081124281386566
5.576571527548742         0.15757396099572335
5.84077827531464          0.14933532215447795
6                         0.14496693462808083
0                         -0.9510469990846749
0.15364574757087116       -0.552831013214459
0.31420866450009294       -0.202970563630453
0.3142618560889392        -0.20285476958951856
0.3143147675827006        -0.2027613802678763
0.47930433489461116       0.0923377162025101
0.6523417331543837        0.3311431608671258
0.6524035313193299        0.3312289752797587
0.6524652280059734        0.33129132321419275
0.8309626339276687        0.5139993904105711
1.018271347390141         0.644641731220601
1.01899053809557          0.64513879151869
1.0197154241602824        0.645441337256945
1.2137385868834294        0.7283161152913078
1.4155207515783539        0.7704963303957514
1.4194801996882325        0.7712817813882648
1.4235529202226258        0.7714262189722574
1.6330107192666055        0.7797977762271582
1.845968269556971         0.7640782555917954
1.8576116708568868        0.7631032953359704
1.8700426085495685        0.7612090101439456
2.093234033360811         0.7273039936278797
2.3053070579016364        0.6876972294909897
2.337577135795098         0.6814253745852276
2.3717670482335205        0.674541723974716
2.5787976996124           0.632635677037821
2.7739320433534957        0.594789256124965
2.8251727581745154        0.5845485420390932
2.882178251385336         0.5742195722926176
3.077589579953074         0.5386951280055959
3.2655125231455426        0.5086737342800733
3.359467028557088         0.4930627996707893
3.462684785705688         0.4787089517122104
3.6855278983914657        0.44796093336163784
3.9032395611900097        0.422990850067818
4.00875881714326          0.41045588482214473
4.076081427678971         0.4039189403032396
4.310923669434604         0.3812802844961623
4.4602146308553206        0.36802732299887353
4.67722268335346          0.35081059016728866
4.755142440435999         0.3448012942901122
5.002298657666174         0.32742294427208823
5.116916501771273         0.31983686050174115
5.359125631420397         0.30535454206679313
5.4692886125778575        0.2985765104076367
5.576571527548742         0.2928759079926411
5.84077827531464          0.27836322758563303
6                         0.27073190637735034
0                         -0.9510668974635995
0.15364574757087116       -0.7073781762783159
0.31420866450009294       -0.45797386922636846
0.3142618560889392        -0.4578919055457936
0.3143147675827006        -0.4578164758395211
0.47930433489461116       -0.21814584293151285
0.6523417331543837        8.576838582840963E-4
0.6524035313193299        9.366588977485073E-4
0.6524652280059734        0.001001685830198209
